"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1995-Q1","T1-1995",13.066212,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1995-Q2","T2-1995",13.736542,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1995-Q4","T4-1995",13.270889,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1995-Q3","T3-1995",12.922798,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1996","1996",13.871129,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1996-Q2","T2-1996",13.564959,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1996-Q1","T1-1996",14.64312,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1996-Q4","T4-1996",13.729745,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1996-Q3","T3-1996",13.547891,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1997","1997",13.775043,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1997-Q1","T1-1997",13.670976,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1997-Q2","T2-1997",13.83102,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1997-Q4","T4-1997",13.627965,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1997-Q3","T3-1997",13.970096,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1998","1998",14.491691,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1998-Q2","T2-1998",14.207771,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1998-Q1","T1-1998",14.645405,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1998-Q4","T4-1998",14.408721,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1998-Q3","T3-1998",14.704833,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1999","1999",14.925513,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1999-Q1","T1-1999",14.444137,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1999-Q2","T2-1999",15.181501,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1999-Q4","T4-1999",14.714542,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","1999-Q3","T3-1999",15.362415,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2000","2000",15.13803,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2000-Q2","T2-2000",14.896122,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2000-Q1","T1-2000",14.242829,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2000-Q4","T4-2000",15.917843,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2000-Q3","T3-2000",15.504897,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2001","2001",15.866724,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2001-Q1","T1-2001",15.398468,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2001-Q2","T2-2001",14.56783,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2001-Q4","T4-2001",16.826095,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2001-Q3","T3-2001",16.666845,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2002","2002",16.852313,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2002-Q2","T2-2002",16.167259,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2002-Q1","T1-2002",15.843295,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2002-Q4","T4-2002",18.048699,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2002-Q3","T3-2002",17.340335,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2003","2003",17.946288,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2003-Q1","T1-2003",16.892021,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2003-Q2","T2-2003",14.667531,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2003-Q4","T4-2003",20.847122,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2003-Q3","T3-2003",19.370673,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2004","2004",19.331867,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2004-Q2","T2-2004",18.483291,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2004-Q1","T1-2004",18.071004,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2004-Q4","T4-2004",20.303892,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2004-Q3","T3-2004",20.46958,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2005","2005",20.403515,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2005-Q1","T1-2005",20.223299,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2005-Q2","T2-2005",20.226436,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2005-Q4","T4-2005",21.340697,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2005-Q3","T3-2005",19.825564,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2006","2006",22.628535,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2006-Q2","T2-2006",22.18852,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2006-Q1","T1-2006",21.181102,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2006-Q4","T4-2006",23.348725,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2006-Q3","T3-2006",23.798193,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2007","2007",22.735642,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2007-Q1","T1-2007",22.760375,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2007-Q2","T2-2007",22.810267,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2007-Q4","T4-2007",22.448498,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2007-Q3","T3-2007",22.923843,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2008","2008",24.303997,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2008-Q2","T2-2008",25.066571,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2008-Q1","T1-2008",22.435504,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2008-Q4","T4-2008",24.863683,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2008-Q3","T3-2008",24.8459,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2009","2009",26.931635,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2009-Q1","T1-2009",25.449571,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2009-Q2","T2-2009",27.608123,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2009-Q4","T4-2009",27.238741,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2009-Q3","T3-2009",27.424657,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2010","2010",27.283741,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2010-Q2","T2-2010",27.184501,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2010-Q1","T1-2010",27.119334,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2010-Q4","T4-2010",27.832643,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2010-Q3","T3-2010",26.993979,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2011","2011",30.126928,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2011-Q1","T1-2011",29.288273,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2011-Q2","T2-2011",30.359777,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2011-Q4","T4-2011",30.86713,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2011-Q3","T3-2011",29.990544,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2012","2012",33.604975,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2012-Q2","T2-2012",34.937961,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2012-Q1","T1-2012",31.790193,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2012-Q4","T4-2012",33.329624,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2012-Q3","T3-2012",34.363297,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2013","2013",38.297685,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2013-Q1","T1-2013",36.117891,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2013-Q2","T2-2013",38.504943,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2013-Q4","T4-2013",39.608297,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2013-Q3","T3-2013",38.960145,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2014","2014",41.448611,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2014-Q2","T2-2014",41.110991,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2014-Q1","T1-2014",40.556991,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2014-Q4","T4-2014",41.843477,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2014-Q3","T3-2014",42.281242,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2015","2015",42.146268,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2015-Q1","T1-2015",42.196726,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2015-Q2","T2-2015",42.69594,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2015-Q4","T4-2015",43.215992,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2015-Q3","T3-2015",40.473395,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2016","2016",45.157011,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2016-Q2","T2-2016",44.777521,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2016-Q1","T1-2016",44.571673,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2016-Q4","T4-2016",46.998076,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2016-Q3","T3-2016",44.267144,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2017","2017",48.754813,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2017-Q1","T1-2017",48.147992,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2017-Q2","T2-2017",47.724042,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2017-Q4","T4-2017",49.911089,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2017-Q3","T3-2017",49.219594,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2018","2018",51.117279,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2018-Q2","T2-2018",51.714072,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2018-Q1","T1-2018",49.456412,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2018-Q4","T4-2018",51.981602,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2018-Q3","T3-2018",51.297004,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2019","2019",51.715467,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2019-Q1","T1-2019",51.610328,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2019-Q2","T2-2019",50.686301,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2019-Q4","T4-2019",53.15747,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2019-Q3","T3-2019",51.390378,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2020","2020",51.761256,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2020-Q2","T2-2020",50.588493,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2020-Q1","T1-2020",51.954614,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2020-Q3","T3-2020",51.308961,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","2","femmine","Y55-64","55-64 anni","TOTAL","totale","2020-Q4","T4-2020",53.180505,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","9","totale","Y55-64","55-64 anni","TOTAL","totale","1992-Q4","T4-1992",27.0861,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","9","totale","Y55-64","55-64 anni","TOTAL","totale","1993","1993",26.734828,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","9","totale","Y55-64","55-64 anni","TOTAL","totale","1993-Q1","T1-1993",26.416183,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","9","totale","Y55-64","55-64 anni","TOTAL","totale","1993-Q2","T2-1993",26.533826,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","9","totale","Y55-64","55-64 anni","TOTAL","totale","1993-Q4","T4-1993",27.257099,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","9","totale","Y55-64","55-64 anni","TOTAL","totale","1993-Q3","T3-1993",26.728279,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","9","totale","Y55-64","55-64 anni","TOTAL","totale","1994","1994",25.962607,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","9","totale","Y55-64","55-64 anni","TOTAL","totale","1994-Q2","T2-1994",25.622287,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","9","totale","Y55-64","55-64 anni","TOTAL","totale","1994-Q1","T1-1994",25.998184,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","9","totale","Y55-64","55-64 anni","TOTAL","totale","1994-Q4","T4-1994",26.722402,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","9","totale","Y55-64","55-64 anni","TOTAL","totale","1994-Q3","T3-1994",25.504122,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","9","totale","Y55-64","55-64 anni","TOTAL","totale","1995","1995",25.500074,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","9","totale","Y55-64","55-64 anni","TOTAL","totale","1995-Q1","T1-1995",25.687883,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","9","totale","Y55-64","55-64 anni","TOTAL","totale","1995-Q2","T2-1995",24.932464,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","9","totale","Y55-64","55-64 anni","TOTAL","totale","1995-Q4","T4-1995",26.118089,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","9","totale","Y55-64","55-64 anni","TOTAL","totale","1995-Q3","T3-1995",25.260673,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","9","totale","Y55-64","55-64 anni","TOTAL","totale","1996","1996",25.733686,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","9","totale","Y55-64","55-64 anni","TOTAL","totale","1996-Q2","T2-1996",25.090242,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","9","totale","Y55-64","55-64 anni","TOTAL","totale","1996-Q1","T1-1996",26.505579,,
"ITC","Nord-ovest","ACT_R","tasso di attività ","9","totale","Y55-64","55-64 anni","TOTAL","totale","1996-Q4","T4-1996",25.818368,,
